loan_id,borrower_id,borrower_name,borrower_contact,borrower_email,borrower_id_number,amount,principal_amount,rate,interest_rate,term_months,origination_date,status,current_status,payment_history_json,risk_score,region
ABF000452,BRW000452,Distribuidora Gómez,Elena Gómez Alonso,elena.gómez@distribuidoragómez.mx,UXMP4003648BL,101318.97,101318.97,0.2911,29.11,12,2023-04-25,current,current,"[{""month"": 1, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 13690.53}, {""month"": 2, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11944.71}, {""month"": 3, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10065.67}, {""month"": 4, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6522.36}, {""month"": 5, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12927.8}, {""month"": 6, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 13226.83}, {""month"": 7, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8761.16}, {""month"": 8, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11612.54}, {""month"": 9, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6534.34}, {""month"": 10, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 13120.7}, {""month"": 11, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11637.81}, {""month"": 12, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5782.41}]",836,Guadalajara
ABF000453,BRW000453,Distribuidora López,Carmen López González,carmen.lópez@distribuidoralópez.mx,AROD753986ROW,59729.41,59729.41,0.2828,28.28,24,2023-05-05,current,current,"[{""month"": 1, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12501.15}, {""month"": 2, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9006.44}, {""month"": 3, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10351.15}, {""month"": 4, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5155.76}, {""month"": 5, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11626.22}, {""month"": 6, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8276.58}, {""month"": 7, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 13469.55}, {""month"": 8, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12173.47}, {""month"": 9, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6323.2}, {""month"": 10, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 14821.89}, {""month"": 11, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 14855.65}, {""month"": 12, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12473.63}, {""month"": 13, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8621.16}, {""month"": 14, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 13337.51}, {""month"": 15, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8292.67}, {""month"": 16, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6736.35}, {""month"": 17, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5070.88}, {""month"": 18, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12837.72}, {""month"": 19, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6110.86}, {""month"": 20, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5553.83}, {""month"": 21, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9241.32}, {""month"": 22, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 13460.88}, {""month"": 23, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10618.48}, {""month"": 24, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 14679.43}]",791,Aguascalientes
ABF000454,BRW000454,Distribuidora Domínguez,Francisco Domínguez Alonso,francisco.domínguez@distribuidoradomínguez.mx,RZDX188891V8K,70772.14,70772.14,0.3854,38.54,36,2024-02-19,current,current,"[{""month"": 1, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 7623.99}, {""month"": 2, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11762.69}, {""month"": 3, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9662.04}, {""month"": 4, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11281.3}, {""month"": 5, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 14010.45}, {""month"": 6, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8170.1}, {""month"": 7, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11059.08}, {""month"": 8, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5718.22}, {""month"": 9, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10469.5}, {""month"": 10, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5209.91}, {""month"": 11, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5816.11}, {""month"": 12, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8976.35}, {""month"": 13, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9806.92}, {""month"": 14, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11296.93}, {""month"": 15, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 7233.44}, {""month"": 16, ""status"": ""late"", ""days_late"": 4, ""amount_paid"": 9134.6}, {""month"": 17, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11902.78}, {""month"": 18, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 7387.36}, {""month"": 19, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8168.64}, {""month"": 20, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10910.55}, {""month"": 21, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9624.41}, {""month"": 22, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 13366.01}, {""month"": 23, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12815.52}]",770,Hermosillo
ABF000455,BRW000455,Exportadora Ramos,Ana Ramos Navarro,ana.ramos@exportadoraramos.mx,SEMM6130179E8,123812.13,123812.13,0.353,35.3,12,2024-10-01,current,current,"[{""month"": 1, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 7581.38}, {""month"": 2, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 7784.21}, {""month"": 3, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 13014.35}, {""month"": 4, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9292.05}, {""month"": 5, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10421.29}, {""month"": 6, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 13721.08}, {""month"": 7, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5743.86}, {""month"": 8, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 7225.63}, {""month"": 9, ""status"": ""late"", ""days_late"": 5, ""amount_paid"": 5243.08}, {""month"": 10, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5245.22}, {""month"": 11, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9789.03}, {""month"": 12, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8172.64}]",689,Monterrey
ABF000456,BRW000456,Importadora Ruiz,Lucía Ruiz Ramos,lucía.ruiz@importadoraruiz.mx,ODAD040252OFP,29003.96,29003.96,0.3622,36.22,36,2023-04-30,current,current,"[{""month"": 1, ""status"": ""late"", ""days_late"": 3, ""amount_paid"": 6902.62}, {""month"": 2, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5724.6}, {""month"": 3, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6752.09}, {""month"": 4, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11578.94}, {""month"": 5, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 14513.88}, {""month"": 6, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 7273.79}, {""month"": 7, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 14169.51}, {""month"": 8, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11016.44}, {""month"": 9, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9888.65}, {""month"": 10, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12636.41}, {""month"": 11, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 14616.7}, {""month"": 12, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 7548.56}, {""month"": 13, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11821.9}, {""month"": 14, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9794.84}, {""month"": 15, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8915.14}, {""month"": 16, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5118.49}, {""month"": 17, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9256.97}, {""month"": 18, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8929.45}, {""month"": 19, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 13628.45}, {""month"": 20, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6603.13}, {""month"": 21, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 7916.64}, {""month"": 22, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 7052.86}, {""month"": 23, ""status"": ""late"", ""days_late"": 1, ""amount_paid"": 10430.4}, {""month"": 24, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 14562.41}, {""month"": 25, ""status"": ""late"", ""days_late"": 9, ""amount_paid"": 11994.25}, {""month"": 26, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6661.28}, {""month"": 27, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11374.94}, {""month"": 28, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9663.38}, {""month"": 29, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 13385.6}, {""month"": 30, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6106.31}, {""month"": 31, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11829.52}, {""month"": 32, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 7027.23}, {""month"": 33, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9413.77}]",783,Mérida
ABF000457,BRW000457,Importadora Blanco,Dolores Blanco Ramírez,dolores.blanco@importadorablanco.mx,FLUO971906VP7,198813.58,198813.58,0.3501,35.01,12,2024-09-19,current,current,"[{""month"": 1, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8534.82}, {""month"": 2, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12093.75}, {""month"": 3, ""status"": ""late"", ""days_late"": 6, ""amount_paid"": 13850.02}, {""month"": 4, ""status"": ""late"", ""days_late"": 2, ""amount_paid"": 11184.43}, {""month"": 5, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12685.84}, {""month"": 6, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6288.21}, {""month"": 7, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 7079.91}, {""month"": 8, ""status"": ""late"", ""days_late"": 4, ""amount_paid"": 9183.42}, {""month"": 9, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6346.4}, {""month"": 10, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5382.86}, {""month"": 11, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10289.47}, {""month"": 12, ""status"": ""late"", ""days_late"": 15, ""amount_paid"": 6904.01}]",669,Querétaro
ABF000458,BRW000458,Distribuidora Ruiz,Teresa Ruiz Martínez,teresa.ruiz@distribuidoraruiz.mx,SDUO0559668XQ,166447.27,166447.27,0.3788,37.88,18,2024-03-12,current,current,"[{""month"": 1, ""status"": ""late"", ""days_late"": 4, ""amount_paid"": 13581.28}, {""month"": 2, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 7784.48}, {""month"": 3, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 14428.67}, {""month"": 4, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9358.94}, {""month"": 5, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9643.08}, {""month"": 6, ""status"": ""late"", ""days_late"": 9, ""amount_paid"": 7873.94}, {""month"": 7, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8312.88}, {""month"": 8, ""status"": ""late"", ""days_late"": 6, ""amount_paid"": 12288.68}, {""month"": 9, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9072.17}, {""month"": 10, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 14453.71}, {""month"": 11, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6699.56}, {""month"": 12, ""status"": ""late"", ""days_late"": 3, ""amount_paid"": 7957.18}, {""month"": 13, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5060.71}, {""month"": 14, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11541.97}, {""month"": 15, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9079.45}, {""month"": 16, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12050.79}, {""month"": 17, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12188.38}, {""month"": 18, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8298.96}]",641,Tijuana
ABF000459,BRW000459,Exportadora Alonso,Luis Alonso Díaz,luis.alonso@exportadoraalonso.mx,IMPW114550ABE,16590.05,16590.05,0.3521,35.21,24,2024-05-23,current,current,"[{""month"": 1, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12762.93}, {""month"": 2, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8193.41}, {""month"": 3, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 13348.24}, {""month"": 4, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12041.24}, {""month"": 5, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6771.68}, {""month"": 6, ""status"": ""late"", ""days_late"": 2, ""amount_paid"": 14831.74}, {""month"": 7, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10875.61}, {""month"": 8, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5198.72}, {""month"": 9, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8587.44}, {""month"": 10, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 13908.94}, {""month"": 11, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12066.99}, {""month"": 12, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6177.33}, {""month"": 13, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5674.07}, {""month"": 14, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 13433.95}, {""month"": 15, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6312.46}, {""month"": 16, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 13928.74}, {""month"": 17, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12025.18}, {""month"": 18, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12681.67}, {""month"": 19, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8644.65}, {""month"": 20, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5451.96}]",788,Monterrey
ABF000460,BRW000460,Comercial Domínguez,Teresa Domínguez Hernández,teresa.domínguez@comercialdomínguez.mx,XWFN455385QYK,142286.02,142286.02,0.3761,37.61,36,2024-03-28,current,current,"[{""month"": 1, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5005.62}, {""month"": 2, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 13922.02}, {""month"": 3, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10306.07}, {""month"": 4, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 14485.93}, {""month"": 5, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6090.3}, {""month"": 6, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 14283.67}, {""month"": 7, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6162.86}, {""month"": 8, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8789.16}, {""month"": 9, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12768.52}, {""month"": 10, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 14154.13}, {""month"": 11, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9585.06}, {""month"": 12, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5703.48}, {""month"": 13, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11356.2}, {""month"": 14, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10867.12}, {""month"": 15, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5070.32}, {""month"": 16, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9958.42}, {""month"": 17, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6058.27}, {""month"": 18, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 7464.17}, {""month"": 19, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11042.98}, {""month"": 20, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10773.16}, {""month"": 21, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10943.94}, {""month"": 22, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11334.01}]",837,Hermosillo
ABF000461,BRW000461,Exportadora Serrano,Isabel Serrano Rodríguez,isabel.serrano@exportadoraserrano.mx,KXEL373624CKO,51180.08,51180.08,0.28,28,24,2024-06-08,paid_off,paid_off,"[{""month"": 1, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9674.12}, {""month"": 2, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11966.77}, {""month"": 3, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5511.5}, {""month"": 4, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 14093.68}, {""month"": 5, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10684.73}, {""month"": 6, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11450.5}, {""month"": 7, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9702.64}, {""month"": 8, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9964.41}, {""month"": 9, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 7845.67}, {""month"": 10, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10823.92}, {""month"": 11, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11117.19}, {""month"": 12, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12829.56}, {""month"": 13, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12279.99}, {""month"": 14, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 13238.63}, {""month"": 15, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12818.34}, {""month"": 16, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8126.33}, {""month"": 17, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11839.91}, {""month"": 18, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11425.7}, {""month"": 19, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 7526.51}, {""month"": 20, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12999.71}]",720,Ciudad de México
ABF000462,BRW000462,Exportadora Ramos,Carmen Ramos López,carmen.ramos@exportadoraramos.mx,IEGS7824266Y8,35745.18,35745.18,0.3205,32.05,36,2023-09-23,current,current,"[{""month"": 1, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8293.9}, {""month"": 2, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12106.38}, {""month"": 3, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5541.9}, {""month"": 4, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12040.43}, {""month"": 5, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9291.93}, {""month"": 6, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8142.26}, {""month"": 7, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 7229.68}, {""month"": 8, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8298.66}, {""month"": 9, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12973.68}, {""month"": 10, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9769.51}, {""month"": 11, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 13238.11}, {""month"": 12, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11771.9}, {""month"": 13, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 14552.45}, {""month"": 14, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 14960.79}, {""month"": 15, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5978.62}, {""month"": 16, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9659.71}, {""month"": 17, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5939.19}, {""month"": 18, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11368.21}, {""month"": 19, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11575.89}, {""month"": 20, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5026.14}, {""month"": 21, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 7179.12}, {""month"": 22, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6486.12}, {""month"": 23, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12115.99}, {""month"": 24, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5136.54}, {""month"": 25, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9088.0}, {""month"": 26, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8400.68}, {""month"": 27, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8330.31}, {""month"": 28, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12280.45}]",657,Mérida
